95;2;11
95;2;11
96;2;11
96;2;11
97;2;11
97;2;11
98;2;11
98;2;11
99;2;11
99;2;11
100;2;11
101;2;11
100;2;11
101;2;11
103;2;11
102;2;11
103;2;11
102;2;11
104;2;9
106;2;11
105;2;11
104;2;9
106;2;11
105;2;11
108;2;11
107;0;0
108;2;11
107;0;0
109;2;11
110;2;11
109;2;11
110;2;11
111;2;11
112;2;11
111;2;11
112;2;11
113;2;11
113;2;11
114;2;11
114;2;11
116;2;11
115;0;0
116;2;11
115;0;0
119;0;0
117;2;11
118;2;11
119;0;0
117;2;11
118;2;11
120;2;11
121;2;11
120;2;11
121;2;11
122;2;11
123;0;0
122;2;11
123;0;0
124;0;0
124;0;0
126;2;11
127;0;0
125;2;11
126;2;11
127;0;0
125;2;11
128;2;11
128;2;11
129;2;11
130;0;0
129;2;11
130;0;0
131;2;11
132;2;11
131;2;11
132;2;11
133;2;11
133;2;11
135;2;11
134;2;11
136;2;11
135;2;11
134;2;11
136;2;11
138;2;11
137;0;0
138;2;11
137;0;0
139;2;11
141;2;11
140;2;11
139;2;11
141;2;11
140;2;11
142;2;11
142;2;11
143;2;11
143;2;11
144;2;11
144;2;11
146;2;11
147;2;11
145;2;11
146;2;11
147;2;11
145;2;11
148;2;11
148;2;11
150;0;0
149;2;11
150;0;0
149;2;11
152;0;0
151;2;11
152;0;0
151;2;11
153;2;11
153;2;11
155;2;11
154;2;11
155;2;11
154;2;11
156;2;11
156;2;11
159;0;0
158;2;11
157;2;11
159;0;0
158;2;11
157;2;11
160;2;11
160;2;11
162;0;0
161;2;11
162;0;0
161;2;11
163;2;11
164;2;11
163;2;11
164;2;11
165;2;11
165;2;11
166;2;11
166;2;11
167;2;11
168;2;11
167;2;11
168;2;11
169;2;11
169;2;11
170;2;11
171;2;11
170;2;11
171;2;11
172;2;11
172;2;11
175;2;11
174;2;6
173;2;11
175;2;11
174;2;6
173;2;11
178;2;11
177;2;11
176;2;11
178;2;11
177;2;11
176;2;11
179;2;11
179;2;11
180;2;11
180;2;11
181;2;11
181;2;11
182;2;11
182;2;11
183;2;11
183;2;11
184;2;11
184;2;11
186;2;11
187;0;0
185;2;11
186;2;11
187;0;0
185;2;11
188;2;11
188;2;11
189;2;11
189;2;11
191;2;11
190;0;0
191;2;11
190;0;0
192;2;11
193;2;11
192;2;11
193;2;11
194;2;11
195;2;11
194;2;11
195;2;11
196;2;11
196;2;11
197;2;11
197;2;11
198;2;11
198;2;11
199;2;11
200;2;11
199;2;11
200;2;11
201;2;11
202;2;11
201;2;11
202;2;11
203;2;11
203;2;11
204;0;0
204;0;0
205;2;11
205;2;11
206;2;11
206;2;11
207;0;0
207;0;0
208;2;11
208;2;11
210;2;11
209;2;11
210;2;11
209;2;11
211;2;11
211;2;11
212;2;11
212;2;11
213;2;11
213;2;11
214;2;11
214;2;11
215;2;11
216;2;11
215;2;11
216;2;11
217;2;11
217;2;11
218;2;11
218;2;11
219;2;11
219;2;11
220;2;11
220;2;11
221;0;0
221;0;0
222;2;11
222;2;11
223;0;0
223;0;0
224;0;0
224;0;0
226;2;11
225;2;11
227;0;0
226;2;11
225;2;11
227;0;0
230;2;11
231;0;0
228;2;11
229;0;0
230;2;11
231;0;0
228;2;11
229;0;0
232;0;0
232;0;0
233;2;11
233;2;11
234;2;11
234;2;11
235;2;11
236;0;0
235;2;11
236;0;0
237;2;11
237;2;11
238;2;11
238;2;11
239;0;0
239;0;0
240;2;11
240;2;11
242;2;11
241;2;11
242;2;11
241;2;11
243;0;0
243;0;0
244;2;11
244;2;11
245;2;11
245;2;11
246;2;11
246;2;11
247;2;11
247;2;11
248;2;11
248;2;11
249;2;11
249;2;11
250;2;11
251;2;11
250;2;11
251;2;11
254;2;11
253;2;11
252;0;0
254;2;11
253;2;11
252;0;0
255;2;11
255;2;11
256;2;11
256;2;11
257;2;11
257;2;11
259;0;0
258;2;11
259;0;0
258;2;11
260;2;11
260;2;11
261;2;11
261;2;11
262;2;11
262;2;11
264;0;0
263;2;11
264;0;0
263;2;11
265;0;0
265;0;0
266;2;11
267;2;11
266;2;11
267;2;11
269;2;11
268;2;11
269;2;11
268;2;11
273;2;11
272;2;11
271;2;11
270;2;11
274;0;0
273;2;11
272;2;11
271;2;11
270;2;11
274;0;0
275;2;11
275;2;11
276;2;11
276;2;11
277;2;11
277;2;11
280;2;11
278;2;11
279;2;11
281;2;11
283;2;11
280;2;11
282;0;0
278;2;11
279;2;11
281;2;11
283;2;11
282;0;0
284;0;0
284;0;0
285;0;0
285;0;0
288;2;11
286;2;11
287;0;0
288;2;11
286;2;11
287;0;0
290;2;11
289;2;11
290;2;11
289;2;11
291;2;6
291;2;6
292;2;11
292;2;11
294;2;11
293;2;11
294;2;11
293;2;11
295;0;0
295;0;0
296;2;11
296;2;11
297;0;0
297;0;0
299;2;11
298;2;11
299;2;11
298;2;11
300;2;11
301;2;11
300;2;11
301;2;11
304;0;0
303;2;11
302;2;11
304;0;0
303;2;11
302;2;11
306;2;11
305;0;0
306;2;11
305;0;0
307;2;11
307;2;11
308;2;11
308;2;11
309;2;11
309;2;11
311;0;0
310;2;11
311;0;0
310;2;11
312;2;11
313;2;11
312;2;11
313;2;11
316;2;11
314;2;11
315;2;11
316;2;11
314;2;11
315;2;11
319;2;11
318;2;11
317;2;11
319;2;11
318;2;11
317;2;11
322;2;11
321;2;11
320;2;11
322;2;11
321;2;11
320;2;11
323;2;11
324;0;0
323;2;11
324;0;0
325;2;11
325;2;11
326;2;11
326;2;11
327;2;11
328;2;11
327;2;11
328;2;11
329;2;11
329;2;11
331;2;11
330;2;11
331;2;11
330;2;11
332;2;11
333;2;11
332;2;11
333;2;11
334;0;0
334;0;0
335;2;11
335;2;11
337;0;0
336;2;11
337;0;0
336;2;11
339;2;11
338;2;11
340;2;11
339;2;11
338;2;11
340;2;11
341;0;0
341;0;0
342;2;11
342;2;11
343;2;11
343;2;11
344;2;11
344;2;11
345;2;11
345;2;11
346;0;0
346;0;0
349;0;0
348;2;11
347;2;11
349;0;0
348;2;11
347;2;11
350;0;0
350;0;0
352;2;11
353;2;11
351;2;11
352;2;11
353;2;11
351;2;11
355;2;11
354;2;11
355;2;11
354;2;11
356;2;11
356;2;11
357;2;11
358;2;11
357;2;11
358;2;11
360;2;11
359;2;11
360;2;11
359;2;11
361;2;11
361;2;11
362;2;11
362;2;11
363;2;11
363;2;11
364;2;11
365;2;11
364;2;11
365;2;11
366;2;11
366;2;11
367;0;0
367;0;0
368;2;11
368;2;11
369;2;11
369;2;11
370;2;11
370;2;11
372;2;11
371;2;11
372;2;11
371;2;11
374;2;11
373;2;11
374;2;11
373;2;11
375;2;11
375;2;11
376;2;11
376;2;11
377;2;11
377;2;11
378;2;11
378;2;11
379;2;11
379;2;11
380;2;11
380;2;11
381;2;11
381;2;11
382;2;11
382;2;11
383;2;11
383;2;11
384;0;0
384;0;0
385;2;11
385;2;11
