289;2;11
294;2;11
295;2;11
292;2;11
298;0;0
296;2;11
297;2;11
293;2;11
299;2;11
294;2;11
300;2;11
295;2;11
298;0;0
304;2;9
305;2;11
297;2;11
306;2;11
299;2;11
307;2;11
300;2;11
302;2;4
303;2;6
301;2;11
304;2;9
311;2;11
305;2;11
308;2;11
306;2;11
310;2;11
307;2;11
309;2;8
302;2;4
303;2;6
301;2;11
316;2;11
311;2;11
313;2;9
308;2;11
312;2;11
310;2;11
315;0;0
309;2;8
314;2;11
316;2;11
320;2;11
319;2;11
313;2;9
317;2;11
312;2;11
318;2;11
315;0;0
314;2;11
322;2;11
321;2;11
319;2;11
317;2;11
318;2;11
322;2;11
323;2;11
321;2;11
323;2;11
325;2;11
326;2;11
324;2;11
325;2;11
327;2;11
328;0;0

324;2;11
327;2;11
329;2;11
328;0;0
331;0;0
330;2;11
332;2;11
329;2;11
331;0;0
332;2;11
333;0;0
333;0;0
334;2;9
335;2;11
334;2;9
335;2;11
336;2;11
336;2;11
337;2;9
337;2;9
338;2;4
338;2;4
339;2;4
339;2;4
